spread_favorite,over_under_line,weather_temperature,weather_humidity,total_points,team_home_encoded,team_away_encoded,team_favorite_id_encoded
-7.5,46.5,59.0,0.0,29,6,19,6
-10.0,43.5,72.0,0.0,30,0,17,0
-3.0,48.5,72.0,0.0,81,1,4,4
-3.5,45.0,67.0,0.0,55,2,18,2
-3.0,48.0,64.0,0.0,31,5,10,10
-3.5,40.0,82.0,0.0,47,12,30,12
-1.0,48.5,58.0,0.0,57,14,13,13
-3.5,41.0,56.0,0.0,16,21,3,21
-1.0,40.0,61.0,0.0,44,24,27,28
-3.5,48.5,60.0,0.0,57,26,15,27
-3.5,54.0,73.0,0.0,69,16,22,16
-1.0,44.0,68.0,0.0,41,28,8,8
-3.0,42.5,89.0,0.0,34,29,9,9
-7.5,47.5,70.0,0.0,51,31,7,32
-3.5,42.5,72.0,0.0,34,20,23,20
-3.5,42.5,72.0,0.0,54,28,0,0
-4.0,44.5,61.0,0.0,26,2,31,2
-10.0,47.5,57.0,0.0,46,7,21,21
-2.5,46.0,72.0,0.0,42,8,6,6
-3.5,44.5,73.0,0.0,39,9,1,9
-3.5,46.0,72.0,0.0,47,10,25,25
-7.0,49.0,48.0,0.0,39,11,23,11
-4.0,47.5,72.0,0.0,52,13,5,13
-2.5,41.5,87.0,0.0,49,17,3,3
-2.5,44.5,87.0,0.0,47,19,30,19
-6.0,39.0,72.0,0.0,44,20,12,20
-3.5,50.5,78.0,0.0,65,18,16,18
-10.0,50.0,57.0,0.0,44,26,24,27
-6.0,46.5,57.0,0.0,31,4,29,4
-3.0,44.0,69.0,0.0,34,16,9,9
-7.5,44.0,72.0,0.0,61,3,28,3
-2.5,46.0,67.0,0.0,33,5,14,5
-2.5,44.0,72.0,0.0,59,10,17,10
-5.0,47.0,67.0,0.0,46,11,8,11
-3.0,47.5,80.0,0.0,49,12,13,12
-7.5,49.5,82.0,0.0,45,19,26,27
-7.5,48.0,66.0,0.0,52,21,6,21
-2.5,53.5,72.0,0.0,79,22,4,4
-3.5,42.5,66.0,0.0,50,23,2,23
-1.0,46.5,61.0,0.0,36,18,15,15
-7.0,45.5,54.0,0.0,50,27,1,28
-7.5,44.5,79.0,0.0,54,30,7,31
-3.0,45.0,69.0,0.0,47,31,25,25
-7.0,45.5,72.0,0.0,31,0,24,0
-7.5,46.5,47.0,0.0,36,11,5,11
-2.5,43.0,72.0,0.0,12,0,27,0
-4.5,52.5,72.0,0.0,63,1,16,1
-11.0,46.5,66.0,0.0,48,6,7,6
-1.0,50.0,72.0,0.0,37,10,31,32
-2.0,47.5,72.0,0.0,49,14,18,14
-7.0,51.5,69.0,0.0,48,15,22,15
-2.5,44.5,54.0,0.0,27,17,23,23
-2.5,46.0,80.0,0.0,53,19,3,3
-2.5,40.0,58.0,0.0,40,24,2,24
-3.0,39.0,61.0,0.0,31,25,20,20
-7.5,49.0,63.0,0.0,43,26,21,21
-1.0,45.0,69.0,0.0,51,28,29,29
-4.0,48.0,71.0,0.0,60,30,13,31
-8.5,40.0,66.0,0.0,36,9,12,9
-3.0,43.5,66.0,0.0,58,30,14,31
-3.0,51.0,72.0,0.0,65,1,11,1
-5.5,48.0,50.0,0.0,66,3,21,21
-2.5,45.5,80.0,0.0,50,4,0,4
-3.0,49.0,52.0,0.0,54,6,31,6
-2.5,45.5,54.0,0.0,59,7,24,24
-5.0,44.0,72.0,0.0,52,8,25,8
-3.5,43.0,75.0,0.0,46,9,16,9
-1.0,46.5,80.0,0.0,33,12,10,12
-3.0,50.5,72.0,0.0,44,13,15,15
-1.0,50.0,72.0,0.0,45,22,27,28
-1.0,48.0,84.0,0.0,54,29,18,30
-4.5,39.5,57.0,0.0,30,5,20,20
-4.5,49.0,75.0,0.0,71,29,1,1
-3.5,46.0,63.0,0.0,35,2,26,27
-7.0,49.0,56.0,0.0,45,7,8,8
-7.5,52.0,67.0,0.0,57,11,13,11
-7.0,42.5,60.0,0.0,33,15,14,15
-3.0,44.5,72.0,0.0,23,17,4,4
-3.5,45.0,79.0,0.0,50,19,24,19
-4.5,42.5,72.0,0.0,38,20,10,20
-3.0,42.5,57.0,0.0,51,23,25,23
-1.0,44.5,67.0,0.0,50,18,9,18
-3.5,47.5,74.0,0.0,78,16,30,16
-5.0,53.0,68.0,0.0,64,28,22,22
-5.5,43.5,60.0,0.0,56,27,3,28
-7.5,44.0,52.0,0.0,35,2,7,2
-14.0,47.0,72.0,0.0,43,0,28,0
-3.0,44.0,48.0,0.0,37,4,15,4
-3.0,42.0,71.0,0.0,45,14,12,14
-7.5,49.5,45.0,0.0,55,21,27,21
-3.0,50.0,72.0,0.0,48,22,9,22
-1.0,38.5,55.0,0.0,15,24,17,17
-1.5,49.0,54.0,0.0,39,25,1,25
-3.0,51.0,54.0,0.0,65,26,8,27
-4.5,49.0,84.0,0.0,55,16,19,16
-2.5,45.0,77.0,0.0,46,29,5,5
-3.0,49.0,55.0,0.0,72,30,11,11
-2.5,41.5,55.0,0.0,46,31,20,32
0.0,49.5,54.0,0.0,41,23,6,26
-3.5,53.5,57.0,0.0,43,4,22,4
-2.5,48.0,37.0,0.0,28,6,3,6
-8.5,45.5,35.0,0.0,33,7,26,27
-7.0,44.5,53.0,0.0,44,8,2,8
-5.5,47.0,72.0,0.0,45,10,14,10
-3.0,54.0,72.0,0.0,41,13,30,13
-7.0,45.0,43.0,0.0,36,15,29,15
-1.0,38.5,63.0,0.0,24,17,19,19
-2.0,40.0,72.0,0.0,54,20,0,20
-7.0,41.5,40.0,0.0,38,23,5,23
-11.5,51.5,61.0,0.0,47,28,21,21
-6.5,43.0,51.0,0.0,41,27,25,28
-3.0,48.5,38.0,0.0,66,31,11,32
-6.5,46.0,62.0,0.0,47,18,12,18
-6.0,53.5,69.0,0.0,57,8,31,8
-1.5,42.0,72.0,0.0,29,10,20,10
-8.5,49.5,72.0,0.0,35,13,26,27
-4.0,49.0,72.0,0.0,57,1,0,1
-3.5,42.0,49.0,0.0,33,2,6,2
-8.5,44.0,38.0,0.0,49,3,14,3
-6.5,42.0,38.0,0.0,48,5,30,31
-6.5,46.5,46.0,0.0,40,7,23,23
-3.5,40.0,44.0,0.0,57,9,15,9
-2.5,46.0,67.0,0.0,34,12,16,16
-7.0,45.0,79.0,0.0,55,19,28,19
-8.0,45.0,72.0,0.0,70,22,17,22
-9.5,48.5,48.0,0.0,39,24,21,21
-3.5,48.5,56.0,0.0,67,18,4,18
-5.5,46.0,78.0,0.0,19,29,27,28
-4.0,47.5,47.0,0.0,40,25,11,25
-3.0,43.5,72.0,0.0,32,20,8,8
-2.5,48.5,72.0,0.0,54,0,31,0
-5.0,50.0,72.0,0.0,57,1,15,1
-3.5,41.5,45.0,0.0,44,2,19,2
-1.0,44.0,35.0,0.0,32,5,28,29
-1.5,42.0,41.0,0.0,46,6,25,6
-7.0,44.5,31.0,0.0,34,11,12,11
-3.5,38.5,75.0,0.0,30,14,9,9
-13.5,45.0,37.0,0.0,36,21,17,21
-6.5,53.5,72.0,0.0,41,22,10,22
-3.0,48.5,55.0,0.0,62,18,3,18
-6.5,49.5,40.0,0.0,38,26,23,27
-3.5,49.0,71.0,0.0,49,16,29,16
-8.5,44.0,41.0,0.0,47,27,4,28
-1.0,48.5,43.0,0.0,51,24,13,24
-3.5,46.0,23.0,0.0,34,15,18,15
-2.0,45.5,24.0,0.0,47,3,26,27
-1.0,48.5,42.0,0.0,44,4,16,4
-5.0,41.5,28.0,0.0,33,7,6,6
-7.5,42.0,72.0,0.0,37,10,5,10
-3.0,47.0,27.0,0.0,48,11,27,28
-6.5,47.5,72.0,0.0,39,13,12,13
-3.5,38.0,66.0,0.0,41,14,20,20
-5.0,44.0,64.0,0.0,56,17,1,1
-2.0,44.0,75.0,0.0,49,19,0,0
-3.5,47.0,30.0,0.0,17,23,8,8
-2.5,48.5,33.0,0.0,49,25,31,32
-3.0,43.0,53.0,0.0,40,28,24,29
-2.0,52.0,75.0,0.0,27,29,22,30
-2.0,44.0,48.0,0.0,23,30,9,31
-6.0,45.0,33.0,0.0,53,21,2,21
-15.0,39.5,35.0,0.0,27,27,17,28
-2.5,40.0,34.0,0.0,47,24,19,19
-3.0,48.5,72.0,0.0,89,0,22,0
-13.5,51.5,72.0,0.0,54,1,28,1
-5.0,41.0,58.0,0.0,53,2,25,2
-10.5,43.0,25.0,0.0,46,3,7,3
-4.5,40.0,9.0,0.0,57,5,11,11
-3.0,45.5,26.0,0.0,44,6,26,27
-7.0,47.5,26.0,0.0,46,8,29,8
-3.0,43.0,27.0,0.0,19,9,21,21
-3.5,39.5,37.0,0.0,41,12,14,12
-6.0,43.0,2.0,0.0,36,15,30,15
-5.0,44.5,72.0,0.0,40,20,13,20
-4.0,42.5,48.0,0.0,23,23,10,23
-2.5,49.5,60.0,0.0,35,16,18,18
-7.0,50.5,30.0,0.0,41,31,4,32
-1.5,42.5,41.0,0.0,43,25,23,25
-4.5,44.5,35.0,0.0,65,3,19,3
-3.0,49.0,52.0,0.0,49,4,1,1
-3.0,49.0,35.0,0.0,62,5,31,32
-4.5,45.0,37.0,0.0,37,7,16,16
-6.0,44.5,35.0,0.0,63,11,20,11
-3.0,41.5,72.0,0.0,22,12,6,12
-4.0,44.0,65.0,0.0,55,14,30,31
-6.0,39.5,55.0,0.0,43,17,28,17
-17.0,45.0,40.0,0.0,44,21,24,21
-3.0,53.0,72.0,0.0,55,22,29,22
-3.5,52.0,48.0,0.0,58,18,13,18
-9.0,43.5,39.0,0.0,65,27,0,28
-3.5,38.0,60.0,0.0,43,15,9,15
-5.5,46.5,39.0,0.0,58,26,2,27
-6.5,46.5,65.0,0.0,63,8,10,8
-7.5,58.5,72.0,0.0,70,1,22,1
-2.5,40.5,38.0,0.0,37,6,2,2
-1.0,40.0,48.0,0.0,30,9,18,9
-3.5,50.0,72.0,0.0,55,10,11,11
-5.5,48.5,72.0,0.0,44,13,14,13
-7.0,39.0,56.0,0.0,50,17,0,0
-7.5,47.0,80.0,0.0,49,19,21,21
-6.0,44.0,72.0,0.0,48,20,5,20
-3.5,43.0,45.0,0.0,40,24,3,3
-6.5,44.0,48.0,0.0,40,25,8,25
-3.0,41.5,38.0,0.0,51,26,7,27
-5.5,45.0,56.0,0.0,64,16,15,15
-11.5,45.0,52.0,0.0,48,28,27,28
-3.0,44.5,76.0,0.0,33,29,4,30
-3.0,41.5,49.0,0.0,41,30,12,31
-9.0,47.5,52.0,0.0,29,31,23,32
-9.0,48.5,63.0,0.0,69,21,15,21
-9.5,40.0,61.0,0.0,33,3,24,3
-7.0,49.5,66.0,0.0,40,5,1,1
-3.0,42.5,71.0,0.0,20,6,2,6
-9.0,47.0,67.0,0.0,39,7,26,27
-3.5,47.5,72.0,0.0,22,8,23,8
-2.0,48.0,72.0,0.0,58,10,0,0
-3.0,50.5,69.0,0.0,26,11,27,11
-5.5,39.5,82.0,0.0,36,12,14,12
-1.5,41.5,82.0,0.0,55,17,13,13
-5.5,48.0,89.0,0.0,26,28,4,4
-2.0,50.5,72.0,0.0,42,30,18,31
-1.0,47.5,68.0,0.0,47,31,25,25
-3.5,43.5,78.0,0.0,45,9,16,9
-3.5,48.0,72.0,0.0,48,20,22,20
-6.5,38.0,67.0,0.0,22,6,12,6
-2.5,41.0,72.0,0.0,57,1,11,1
-7.5,40.0,78.0,0.0,34,2,7,2
-7.0,42.5,81.0,0.0,12,4,3,4
-2.0,42.0,75.0,0.0,59,9,8,8
-7.5,44.5,72.0,0.0,29,13,0,0
-1.5,43.5,86.0,0.0,53,14,30,31
-4.5,47.5,66.0,0.0,47,15,25,15
-4.5,45.0,73.0,0.0,36,16,19,16
-2.5,46.0,74.0,0.0,47,17,31,17
-7.0,55.0,72.0,0.0,56,22,21,21
-14.0,43.5,69.0,0.0,65,18,24,18
-6.0,45.5,79.0,0.0,35,26,20,27
-13.5,42.5,65.0,0.0,21,27,28,28
-7.0,43.0,88.0,0.0,36,29,5,30
-3.5,43.5,72.0,0.0,34,23,10,23
-2.0,40.5,65.0,0.0,80,28,17,17
-3.0,40.0,79.0,0.0,42,3,9,9
-5.0,46.5,83.0,0.0,47,4,22,4
-7.0,43.5,82.0,0.0,40,5,26,27
-3.0,51.0,72.0,0.0,56,10,1,1
-9.0,47.5,85.0,0.0,51,11,6,11
-1.0,42.0,72.0,0.0,59,13,7,7
-4.0,38.0,57.0,0.0,51,14,2,2
-3.0,47.5,80.0,0.0,34,16,15,15
-1.5,41.0,72.0,0.0,51,20,29,30
-13.0,44.5,76.0,0.0,69,21,12,21
-5.5,43.0,84.0,0.0,26,24,19,19
-6.0,43.0,83.0,0.0,51,25,23,25
-3.0,42.0,89.0,0.0,60,30,27,31
-3.0,53.5,77.0,0.0,37,31,18,18
-3.0,46.5,72.0,0.0,45,0,8,8
-7.5,44.5,59.0,0.0,49,11,5,11
-6.5,44.5,72.0,0.0,33,0,28,0
-8.0,48.5,72.0,0.0,40,1,3,1
-3.0,42.0,69.0,0.0,35,2,26,27
-3.0,41.5,67.0,0.0,38,7,6,6
-6.0,48.5,72.0,0.0,65,8,17,8
-3.0,46.0,71.0,0.0,26,9,18,9
-2.0,43.5,72.0,0.0,71,12,30,31
-1.0,47.5,84.0,0.0,50,16,25,16
-3.0,50.5,85.0,0.0,20,19,22,22
-2.0,42.5,72.0,0.0,21,20,10,20
-9.0,49.0,67.0,0.0,63,21,4,21
-3.0,38.0,70.0,0.0,43,24,14,14
-13.0,41.5,52.0,0.0,63,27,13,28
-3.0,44.5,82.0,0.0,48,29,23,30
-7.0,49.5,77.0,0.0,49,15,31,15
-5.0,55.5,76.0,0.0,33,29,21,21
-3.0,39.0,66.0,0.0,36,6,3,6
-1.5,41.5,69.0,0.0,31,7,24,24
-2.0,52.5,72.0,0.0,66,8,11,8
-2.5,43.5,72.0,0.0,51,10,4,10
-1.0,46.5,72.0,0.0,76,12,15,15
-1.5,44.0,72.0,0.0,49,13,28,13
-1.0,47.5,75.0,0.0,26,17,27,17
-3.0,43.5,89.0,0.0,26,19,30,31
-3.5,44.5,75.0,0.0,49,23,16,23
-2.5,39.0,74.0,0.0,47,18,2,18
-6.5,45.0,75.0,0.0,41,25,0,25
-8.5,43.5,70.0,0.0,39,26,14,27
-3.0,40.0,65.0,0.0,37,5,20,20
-3.0,45.5,73.0,0.0,51,4,25,4
-1.5,46.0,72.0,0.0,71,0,29,30
-13.5,45.5,72.0,0.0,37,1,19,1
-6.5,38.5,73.0,0.0,51,2,5,2
-12.0,39.0,60.0,0.0,33,9,23,9
-9.5,47.0,72.0,0.0,50,12,7,12
-2.5,42.5,83.0,0.0,44,14,17,14
-3.5,47.0,59.0,0.0,32,15,26,15
-3.0,44.5,72.0,0.0,33,20,11,11
-4.0,49.5,72.0,0.0,90,22,10,22
-9.0,48.5,73.0,0.0,41,24,21,21
-3.0,48.5,76.0,0.0,33,18,16,18
-12.0,46.0,71.0,0.0,50,31,28,32
-7.0,46.0,55.0,0.0,58,30,13,31
-3.0,46.5,61.0,0.0,61,18,15,15
-3.0,45.5,71.0,0.0,57,3,29,3
-3.0,40.0,68.0,0.0,20,5,4,4
-5.5,42.5,72.0,0.0,21,7,30,31
-3.5,46.0,54.0,0.0,43,11,22,22
-3.0,41.5,72.0,0.0,27,13,14,14
-1.5,41.0,83.0,0.0,21,16,9,9
-3.0,46.0,52.0,0.0,33,17,0,17
-3.0,39.5,84.0,0.0,59,19,24,19
-4.0,38.0,72.0,0.0,40,20,2,20
-3.0,56.5,55.0,0.0,30,21,1,21
-3.5,39.0,74.0,0.0,31,23,27,28
-4.0,40.0,74.0,0.0,43,26,6,27
-6.5,48.5,68.0,0.0,50,28,8,8
-4.5,49.0,67.0,0.0,58,25,31,25
-3.0,37.5,48.0,0.0,40,2,19,2
-2.5,45.5,43.0,0.0,48,3,18,3
-11.0,41.5,44.0,0.0,47,6,13,6
-9.5,38.0,53.0,0.0,49,7,20,20
-3.0,45.5,72.0,0.0,35,10,26,27
-7.0,48.5,64.0,0.0,34,21,16,21
-9.0,47.5,72.0,0.0,32,22,5,22
-4.5,46.0,69.0,0.0,45,24,1,1
-13.0,46.0,64.0,0.0,43,25,28,25
-5.5,46.0,59.0,0.0,79,27,12,28
-2.0,46.0,68.0,0.0,20,29,4,30
-2.0,50.0,49.0,0.0,52,31,8,8
-7.0,43.0,45.0,0.0,48,15,9,15
-3.0,43.0,68.0,0.0,55,24,3,3
-3.0,42.0,61.0,0.0,37,4,1,1
-2.5,53.0,72.0,0.0,45,8,15,8
-6.0,45.0,72.0,0.0,34,12,13,12
-6.0,38.0,78.0,0.0,30,14,6,14
-3.0,44.5,77.0,0.0,51,19,18,18
-7.0,54.0,72.0,0.0,40,22,29,22
-5.5,42.5,56.0,0.0,68,23,17,17
-7.0,41.0,61.0,0.0,74,25,9,25
-2.0,39.0,61.0,0.0,30,28,0,0
-8.0,44.5,36.0,0.0,31,27,31,28
-3.0,41.0,75.0,0.0,43,30,2,31
-2.5,42.5,35.0,0.0,47,11,10,10
-6.0,40.0,72.0,0.0,38,0,27,28
-3.5,49.0,72.0,0.0,34,1,8,1
-2.0,48.5,42.0,0.0,57,3,22,22
-4.5,37.5,40.0,0.0,39,5,11,5
-7.0,45.0,48.0,0.0,57,9,21,21
-10.5,42.5,72.0,0.0,62,10,7,10
-10.5,47.0,72.0,0.0,37,13,26,27
-5.0,40.5,76.0,0.0,37,14,16,14
-12.0,45.0,68.0,0.0,40,17,12,17
-3.0,41.5,68.0,0.0,52,28,23,23
-1.0,44.5,79.0,0.0,25,29,24,30
-4.5,40.5,53.0,0.0,44,30,6,31
-1.0,43.0,44.0,0.0,68,31,20,20
-8.0,38.5,49.0,0.0,66,4,19,4
-7.0,44.5,37.0,0.0,57,26,30,27
-3.0,41.0,29.0,0.0,51,5,10,10
-7.5,37.5,38.0,0.0,26,7,14,14
-6.0,48.0,72.0,0.0,46,8,25,25
-2.5,38.0,53.0,0.0,37,9,6,9
-2.0,38.0,27.0,0.0,23,11,2,2
-2.0,37.5,72.0,0.0,52,12,0,12
-6.5,41.0,71.0,0.0,78,16,3,16
-1.0,42.0,77.0,0.0,50,19,29,30
-2.5,45.5,72.0,0.0,31,20,17,20
-7.5,52.5,72.0,0.0,65,22,31,22
-10.0,45.5,49.0,0.0,21,23,15,15
-7.0,54.5,69.0,0.0,41,18,21,21
-2.0,45.5,48.0,0.0,65,27,1,28
-1.0,48.0,72.0,0.0,34,8,16,16
-3.0,44.5,72.0,0.0,53,10,20,20
-7.5,45.0,33.0,0.0,30,31,23,32
-5.0,38.0,72.0,0.0,51,0,14,14
-10.0,48.5,72.0,0.0,54,1,29,1
-8.0,38.0,46.0,0.0,46,6,7,6
-3.5,44.0,72.0,0.0,36,13,30,31
-10.0,46.0,62.0,0.0,26,15,3,15
-2.5,53.5,72.0,0.0,46,17,22,17
-16.5,47.5,47.0,0.0,52,21,19,21
-5.0,40.0,47.0,0.0,62,24,4,4
-5.0,43.5,61.0,0.0,35,18,9,18
-13.5,44.0,49.0,0.0,34,25,5,25
-14.0,41.5,38.0,0.0,59,26,11,27
-7.0,43.0,66.0,0.0,37,28,27,28
-7.0,38.0,50.0,0.0,39,2,12,2
-2.0,47.0,72.0,0.0,52,8,31,32
-7.0,44.5,72.0,0.0,48,0,17,17
-3.0,47.0,72.0,0.0,23,1,20,1
-3.0,43.5,53.0,0.0,64,2,10,2
-9.0,48.0,48.0,0.0,26,3,21,21
-3.0,41.0,54.0,0.0,29,5,28,5
-2.0,45.0,42.0,0.0,46,11,29,11
-9.5,41.0,70.0,0.0,40,14,13,14
-13.5,43.5,68.0,0.0,29,16,7,16
-1.5,39.5,80.0,0.0,44,19,9,9
-4.5,48.0,72.0,0.0,52,22,4,22
-3.0,43.5,48.0,0.0,69,24,15,15
-9.0,41.5,58.0,0.0,41,18,23,18
-5.5,47.5,44.0,0.0,34,27,25,25
-6.5,43.0,60.0,0.0,37,30,12,31
-4.5,43.5,61.0,0.0,43,6,26,27
-2.5,51.5,72.0,0.0,37,1,22,1
-2.5,42.0,72.0,0.0,19,0,30,31
-3.5,36.5,32.0,0.0,20,3,13,3
-2.5,40.5,41.0,0.0,55,4,20,20
-6.0,40.5,31.0,0.0,40,6,5,6
-2.5,38.5,29.0,0.0,48,7,11,11
-1.0,40.5,60.0,0.0,23,9,24,24
-1.0,45.5,72.0,0.0,42,12,28,12
-3.0,40.0,46.0,0.0,54,14,27,14
-4.5,48.5,46.0,0.0,41,15,18,15
-6.0,46.5,81.0,0.0,43,16,31,16
-1.0,47.5,83.0,0.0,78,17,25,17
-4.0,42.0,39.0,0.0,40,23,8,8
-6.0,43.0,33.0,0.0,77,26,2,27
0.0,47.5,55.0,0.0,45,29,10,26
-10.5,48.0,55.0,0.0,47,19,21,21
-3.0,40.5,72.0,0.0,38,13,9,9
-5.0,43.5,72.0,0.0,30,10,5,10
-1.0,47.0,53.0,0.0,43,15,16,16
-3.5,39.5,22.0,0.0,40,3,19,3
-3.0,46.5,51.0,0.0,55,4,11,4
-6.5,42.0,36.0,0.0,37,7,2,2
-10.5,39.0,72.0,0.0,52,14,12,14
-12.5,42.5,72.0,0.0,41,20,6,20
-16.5,47.0,72.0,0.0,50,22,24,22
-7.5,40.0,35.0,0.0,63,23,25,25
-3.0,46.0,57.0,0.0,37,18,8,8
-2.5,52.5,42.0,0.0,51,26,21,21
-2.5,44.5,65.0,0.0,48,28,30,29
-1.0,47.5,47.0,0.0,49,27,17,17
-4.0,40.0,50.0,0.0,35,31,0,32
-7.0,49.5,71.0,0.0,45,29,1,1
-13.5,41.0,63.0,0.0,39,2,13,2
-8.5,41.0,10.0,0.0,16,11,20,20
-3.0,39.0,72.0,0.0,23,0,23,0
-10.0,46.5,55.0,0.0,41,4,29,4
-5.5,37.0,24.0,0.0,23,5,7,5
-3.5,43.5,35.0,0.0,43,6,10,10
-4.5,47.0,72.0,0.0,33,8,27,8
-11.0,43.5,23.0,0.0,42,15,19,15
-11.0,47.5,35.0,0.0,53,21,3,21
-5.5,52.0,72.0,0.0,36,22,1,22
-7.5,42.5,40.0,0.0,21,24,16,16
-4.0,43.0,52.0,0.0,77,28,14,14
-5.5,46.0,39.0,0.0,50,30,17,17
-3.0,39.5,43.0,0.0,38,31,9,32
-8.0,45.5,72.0,0.0,40,12,26,27
-10.0,46.0,29.0,0.0,29,25,18,25
-5.0,44.5,72.0,0.0,32,1,4,1
-8.0,40.0,19.0,0.0,58,2,6,2
-3.0,37.5,17.0,0.0,51,9,15,9
-7.5,44.5,72.0,0.0,46,10,11,10
-5.5,41.5,72.0,0.0,35,13,12,13
-7.0,43.0,62.0,0.0,40,16,18,16
-6.0,44.5,67.0,0.0,47,17,28,29
-2.5,41.5,71.0,0.0,38,19,3,3
-13.5,38.5,72.0,0.0,33,20,5,20
-17.0,43.5,13.0,0.0,32,21,24,21
-4.5,41.0,16.0,0.0,28,23,31,32
-3.5,41.0,19.0,0.0,6,25,8,8
-5.0,38.5,11.0,0.0,52,26,7,27
-8.0,38.0,40.0,0.0,50,27,0,28
-6.0,49.0,71.0,0.0,55,29,22,22
-2.5,40.0,23.0,0.0,25,30,14,31
-1.0,44.5,81.0,0.0,30,25,1,25
-2.0,43.5,72.0,0.0,30,0,31,0
-7.5,39.0,61.0,0.0,50,2,3,2
-2.5,42.5,81.0,0.0,24,4,8,4
-3.5,41.0,58.0,0.0,42,7,26,27
-3.0,42.5,84.0,0.0,51,9,27,9
-6.5,45.0,62.0,0.0,47,11,5,11
-1.0,47.5,72.0,0.0,57,13,6,6
-3.5,48.0,84.0,0.0,66,16,15,16
-1.0,43.5,89.0,0.0,47,19,30,31
-6.0,46.5,72.0,0.0,40,20,28,20
-6.0,49.5,62.0,0.0,47,21,12,21
-10.0,50.0,72.0,0.0,88,22,29,22
-2.5,43.0,59.0,0.0,35,23,14,14
-7.0,44.0,72.0,0.0,65,10,24,10
-6.5,47.5,69.0,0.0,46,18,17,17
-1.0,43.0,82.0,0.0,57,6,2,6
-5.5,44.0,72.0,0.0,55,1,4,1
-7.5,41.5,83.0,0.0,51,3,16,16
-3.0,42.0,72.0,0.0,33,8,23,8
-5.5,44.0,92.0,0.0,39,9,18,9
-2.0,45.0,80.0,0.0,58,11,20,20
-2.0,44.5,97.0,0.0,51,14,21,21
-13.5,43.5,86.0,0.0,34,17,0,17
-10.0,51.0,72.0,0.0,39,22,7,22
-3.0,43.0,80.0,0.0,32,24,19,24
-4.5,52.0,80.0,0.0,79,26,15,27
-6.0,48.5,73.0,0.0,57,28,10,29
-3.0,46.5,91.0,0.0,48,29,25,25
-3.5,41.0,81.0,0.0,37,30,12,12
-6.0,48.0,71.0,0.0,30,31,13,32
-4.5,42.5,79.0,0.0,41,5,27,5
-3.0,41.0,83.0,0.0,38,7,24,7
-5.5,39.0,72.0,0.0,30,0,5,5
-1.5,54.0,72.0,0.0,80,1,22,1
-5.5,46.0,61.0,0.0,41,2,9,2
-2.5,44.0,80.0,0.0,52,4,6,4
-7.0,55.0,72.0,0.0,36,10,21,21
-6.5,44.0,72.0,0.0,49,12,23,12
-10.0,39.0,89.0,0.0,15,14,30,14
-5.5,53.0,70.0,0.0,65,15,28,15
-7.5,49.0,80.0,0.0,58,17,16,17
-3.0,46.0,90.0,0.0,48,19,18,19
-16.5,41.0,72.0,0.0,33,20,3,20
-6.5,45.5,61.0,0.0,36,25,13,25
-1.0,40.0,61.0,0.0,37,27,8,28
-2.5,45.5,62.0,0.0,48,31,11,11
-1.0,55.0,77.0,0.0,57,29,26,27
-7.5,48.5,75.0,0.0,69,17,20,17
-3.5,40.0,72.0,0.0,37,0,27,28
-3.5,52.5,72.0,0.0,73,1,6,1
-3.0,46.0,66.0,0.0,58,5,29,5
-2.5,43.5,72.0,0.0,50,8,10,8
-8.5,43.5,49.0,0.0,22,11,3,11
-1.0,48.0,72.0,0.0,71,13,12,13
-7.5,40.5,86.0,0.0,43,14,24,14
-10.5,46.0,78.0,0.0,56,16,28,16
-6.5,50.5,65.0,0.0,45,21,19,21
-3.5,51.5,71.0,0.0,51,23,22,22
-2.5,44.5,71.0,0.0,87,18,7,18
-3.0,51.0,69.0,0.0,40,26,2,27
-3.0,41.5,80.0,0.0,49,30,25,25
-3.5,53.5,65.0,0.0,50,9,15,15
-10.5,49.5,66.0,0.0,62,21,13,21
-6.0,38.5,62.0,0.0,25,3,30,31
-7.0,43.5,80.0,0.0,64,4,23,4
-6.5,47.5,87.0,0.0,44,6,19,6
-3.0,44.5,72.0,0.0,21,7,2,2
-1.0,50.0,72.0,0.0,54,10,11,11
-3.5,45.5,72.0,0.0,35,12,8,12
-3.0,48.0,58.0,0.0,44,15,14,15
-5.0,52.0,75.0,0.0,36,16,18,16
-1.0,43.0,77.0,0.0,50,24,9,24
-3.5,48.0,79.0,0.0,44,25,20,25
-3.5,57.0,83.0,0.0,58,26,1,27
-3.0,40.5,79.0,0.0,46,28,0,29
-7.5,50.5,53.0,0.0,64,27,17,17
-5.5,51.5,72.0,0.0,62,22,31,22
-1.5,45.0,70.0,0.0,47,23,25,25
-3.0,57.0,72.0,0.0,63,1,29,1
-1.5,49.5,51.0,0.0,49,6,26,6
-1.0,47.0,57.0,0.0,52,7,16,7
-3.0,39.0,72.0,0.0,47,8,14,14
-7.0,50.0,25.0,0.0,43,9,17,17
-10.5,40.5,72.0,0.0,33,12,3,12
-7.5,40.5,89.0,0.0,59,19,5,5
-10.0,43.5,72.0,0.0,44,20,0,20
-3.5,59.5,45.0,0.0,83,21,15,21
-2.5,47.5,60.0,0.0,76,24,13,24
-3.0,48.0,50.0,0.0,30,18,27,28
-2.5,43.5,66.0,0.0,21,30,2,2
-1.0,44.5,52.0,0.0,40,31,4,4
-9.0,46.5,37.0,0.0,63,11,28,11
